original_name,public_name,public_path,pdf_id,public_id,page_count,strategy,pii_block_hits,recurring_header_footer_hits,flags,anchor_found,anchor_text
02081_Infarma_Pharmaceutical_Science_2025.pdf,case_0241.pdf,anonymized_pdfs/case_0241.pdf,241,case_0241,16,cover_swap_first_page,36,0,cover_swapped,,
02082_Infarma_Pharmaceutical_Science_2025.pdf,case_0242.pdf,anonymized_pdfs/case_0242.pdf,242,case_0242,5,cover_swap_first_page,6,0,cover_swapped,,
02086_Infarma_Pharmaceutical_Science_2024.pdf,case_0243.pdf,anonymized_pdfs/case_0243.pdf,243,case_0243,8,cover_swap_first_page,15,7,cover_swapped,,
02105_Jornal_Vascular_Brasileiro_2024.pdf,case_0244.pdf,anonymized_pdfs/case_0244.pdf,244,case_0244,6,cover_swap_first_page,34,5,cover_swapped,,
02111_Journal_of_the_Foot_Ankle_2026.pdf,case_0245.pdf,anonymized_pdfs/case_0245.pdf,245,case_0245,1,first_page_block_redaction,2,0,single_page,yes,Abstract Number: 11010
02112_Journal_of_the_Foot_Ankle_2026.pdf,case_0246.pdf,anonymized_pdfs/case_0246.pdf,246,case_0246,7,cover_swap_first_page,8,6,cover_swapped,,
02118_Journal_of_the_Foot_Ankle_2026.pdf,case_0247.pdf,anonymized_pdfs/case_0247.pdf,247,case_0247,8,cover_swap_first_page,5,7,cover_swapped,,
02122_Medicina_Veterinária_2025.pdf,case_0248.pdf,anonymized_pdfs/case_0248.pdf,248,case_0248,7,cover_swap_first_page,1,6,cover_swapped,,
02123_Medicina_Veterinária_2025.pdf,case_0249.pdf,anonymized_pdfs/case_0249.pdf,249,case_0249,7,cover_swap_first_page,1,6,cover_swapped,,
02124_Medicina_Veterinária_2025.pdf,case_0250.pdf,anonymized_pdfs/case_0250.pdf,250,case_0250,11,cover_swap_first_page,0,10,cover_swapped;no_explicit_pii_match,,
02129_Medicina_Veterinária_2025.pdf,case_0251.pdf,anonymized_pdfs/case_0251.pdf,251,case_0251,8,cover_swap_first_page,5,7,cover_swapped,,
02132_O_Mundo_da_Saúde_2025.pdf,case_0252.pdf,anonymized_pdfs/case_0252.pdf,252,case_0252,36,cover_swap_first_page,26,9,cover_swapped,,
02133_O_Mundo_da_Saúde_2025.pdf,case_0253.pdf,anonymized_pdfs/case_0253.pdf,253,case_0253,8,cover_swap_first_page,9,0,cover_swapped,,
02134_O_Mundo_da_Saúde_2025.pdf,case_0254.pdf,anonymized_pdfs/case_0254.pdf,254,case_0254,9,cover_swap_first_page,11,0,cover_swapped,,
02135_O_Mundo_da_Saúde_2024.pdf,case_0255.pdf,anonymized_pdfs/case_0255.pdf,255,case_0255,10,cover_swap_first_page,13,9,cover_swapped,,
02138_O_Mundo_da_Saúde_2024.pdf,case_0256.pdf,anonymized_pdfs/case_0256.pdf,256,case_0256,11,cover_swap_first_page,12,10,cover_swapped,,
02140_O_Mundo_da_Saúde_2023.pdf,case_0257.pdf,anonymized_pdfs/case_0257.pdf,257,case_0257,13,cover_swap_first_page,14,12,cover_swapped,,
02142_PAJAR_-_Pan_American_Journal_o_2025.pdf,case_0258.pdf,anonymized_pdfs/case_0258.pdf,258,case_0258,11,cover_swap_first_page,31,0,cover_swapped,,
02143_PAJAR_-_Pan_American_Journal_o_2024.pdf,case_0259.pdf,anonymized_pdfs/case_0259.pdf,259,case_0259,10,cover_swap_first_page,13,0,cover_swapped,,
02145_PAJAR_-_Pan_American_Journal_o_2024.pdf,case_0260.pdf,anonymized_pdfs/case_0260.pdf,260,case_0260,10,cover_swap_first_page,35,0,cover_swapped,,
02146_PAJAR_-_Pan_American_Journal_o_2024.pdf,case_0261.pdf,anonymized_pdfs/case_0261.pdf,261,case_0261,7,cover_swap_first_page,11,4,cover_swapped,,
02147_PAJAR_-_Pan_American_Journal_o_2024.pdf,case_0262.pdf,anonymized_pdfs/case_0262.pdf,262,case_0262,11,cover_swap_first_page,25,0,cover_swapped,,
02148_PAJAR_-_Pan_American_Journal_o_2024.pdf,case_0263.pdf,anonymized_pdfs/case_0263.pdf,263,case_0263,10,cover_swap_first_page,21,0,cover_swapped,,
02150_PAJAR_-_Pan_American_Journal_o_2023.pdf,case_0264.pdf,anonymized_pdfs/case_0264.pdf,264,case_0264,10,cover_swap_first_page,31,0,cover_swapped,,
02151_Pesquisa_Brasileira_em_Odontop_2026.pdf,case_0265.pdf,anonymized_pdfs/case_0265.pdf,265,case_0265,11,cover_swap_first_page,27,10,cover_swapped,,
02152_Pesquisa_Brasileira_em_Odontop_2026.pdf,case_0266.pdf,anonymized_pdfs/case_0266.pdf,266,case_0266,11,cover_swap_first_page,33,10,cover_swapped,,
02155_Pesquisa_Brasileira_em_Odontop_2025.pdf,case_0267.pdf,anonymized_pdfs/case_0267.pdf,267,case_0267,10,cover_swap_first_page,31,9,cover_swapped,,
02159_Pesquisa_Brasileira_em_Odontop_2025.pdf,case_0268.pdf,anonymized_pdfs/case_0268.pdf,268,case_0268,9,cover_swap_first_page,36,8,cover_swapped,,
02160_Pesquisa_Brasileira_em_Odontop_2025.pdf,case_0269.pdf,anonymized_pdfs/case_0269.pdf,269,case_0269,11,cover_swap_first_page,30,10,cover_swapped,,
02165_RGO_Revista_Gaúcha_de_Odontolo_2025.pdf,case_0270.pdf,anonymized_pdfs/case_0270.pdf,270,case_0270,8,cover_swap_first_page,17,7,cover_swapped,,
02168_RGO_Revista_Gaúcha_de_Odontolo_2024.pdf,case_0271.pdf,anonymized_pdfs/case_0271.pdf,271,case_0271,13,cover_swap_first_page,20,12,cover_swapped,,
02172_Rasbran_2025.pdf,case_0272.pdf,anonymized_pdfs/case_0272.pdf,272,case_0272,13,cover_swap_first_page,21,24,cover_swapped,,
02175_Rasbran_2023.pdf,case_0273.pdf,anonymized_pdfs/case_0273.pdf,273,case_0273,13,cover_swap_first_page,12,24,cover_swapped,,
